TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346960.2776,121.085,-342.332,944.28,-980.0,2450.0,-1128.75,65.36,-12.16,-386.08
346960.3276,133.346,-357.887,942.877,-3307.5,2738.75,-35.0,62.32,-4.56,-370.88
346960.3776,125.233,-356.545,947.696,840.0,3062.5,-761.25,66.88,-7.6,-378.48
346960.4276,124.806,-352.885,942.694,280.0,3438.75,-1260.0,47.12,-9.12,-383.04
346960.4776,130.418,-338.001,952.82,402.5,3150.0,-910.0,66.88,0.0,-383.04
346960.5276,127.368,-351.726,948.916,148.75,2826.25,-665.0,57.76,-4.56,-376.96
346960.5776,124.013,-332.633,939.522,8.75,2817.5,341.25,57.76,-9.12,-376.96
346960.6276,136.518,-345.138,944.585,-805.0,1995.0,-122.5,71.44,0.0,-373.92
346960.6778,135.664,-353.617,942.145,-481.25,3307.5,-840.0,66.88,-18.24,-375.44
346960.7276,128.588,-353.068,945.134,175.0,2896.25,-761.25,76.0,-6.08,-378.48
346960.7777,126.514,-352.824,949.404,-1015.0,3001.25,-1207.5,54.72,4.56,-366.32
346960.8276,131.211,-356.179,942.206,350.0,2625.0,-831.25,63.84,1.52,-389.12
346960.8776,128.1,-346.419,943.853,-761.25,2913.75,-822.5,68.4,-9.12,-380.0
346960.9276,127.673,-350.811,946.781,-507.5,2887.5,-472.5,68.4,-12.16,-383.04
346960.9776,130.967,-347.578,943.975,157.5,2756.25,-341.25,54.72,-6.08,-364.8
